MariaDB [(none)]> select id,date,method,duration,substr(pacresponse,680,150) from sfc.requests where id>2400000 and method='cfdiTimbrar' and locate('No hay provee',respbody)>0 order by id limit 300;
+---------+---------------------+-------------+----------+--------------------------------------------------------------------------------------------------------------------------------------------------------+
| id      | date                | method      | duration | substr(pacresponse,680,150)                                                                                                                            |
| 2441808 | 2014-07-30 19:44:31 | cfdiTimbrar | 0.224    | <ax25:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax25:mensaje><ax25:  |
| 2441809 | 2014-07-30 19:44:32 | cfdiTimbrar | 0.226    | <ax25:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax25:mensaje><ax25:  |
| 2441810 | 2014-07-30 19:44:32 | cfdiTimbrar | 0.202    | <ax23:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax23:mensaje><ax23:  |
| 2441812 | 2014-07-30 19:44:43 | cfdiTimbrar | 0.237    | <ax25:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax25:mensaje><ax25:  |
| 2441814 | 2014-07-30 19:44:51 | cfdiTimbrar | 0.267    | <ax23:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax23:mensaje><ax23:  |
| 2441820 | 2014-07-30 19:45:06 | cfdiTimbrar | 0.238    | <ax25:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax25:mensaje><ax25:  |
| 2441821 | 2014-07-30 19:45:09 | cfdiTimbrar | 0.165    | <ax25:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax25:mensaje><ax25:  |
| 2441822 | 2014-07-30 19:45:11 | cfdiTimbrar | 0.253    | <ax23:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax23:mensaje><ax23:  |
| 2441826 | 2014-07-30 19:45:18 | cfdiTimbrar | 0.197    | <ax23:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax23:mensaje><ax23:  |
| 2441830 | 2014-07-30 19:45:26 | cfdiTimbrar | 0.201    | <ax23:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax23:mensaje><ax23:  |
| 2441835 | 2014-07-30 19:45:37 | cfdiTimbrar | 0.295    | <ax25:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax25:mensaje><ax25:  |
| 2441839 | 2014-07-30 19:46:02 | cfdiTimbrar | 0.262    | <ax23:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax23:mensaje><ax23:  |
| 2441844 | 2014-07-30 19:46:08 | cfdiTimbrar | 0.276    | <ax23:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax23:mensaje><ax23:  |
| 2441845 | 2014-07-30 19:46:12 | cfdiTimbrar | 0.344    | <ax23:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax23:mensaje><ax23:  |
| 2441846 | 2014-07-30 19:46:13 | cfdiTimbrar | 0.251    | <ax23:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax23:mensaje><ax23:  |
| 2441847 | 2014-07-30 19:46:14 | cfdiTimbrar | 0.212    | <ax23:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax23:mensaje><ax23:  |
| 2441848 | 2014-07-30 19:46:21 | cfdiTimbrar | 0.242    | <ax25:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax25:mensaje><ax25:  |
| 2441849 | 2014-07-30 19:46:24 | cfdiTimbrar | 0.222    | <ax25:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax25:mensaje><ax25:  |
| 2441850 | 2014-07-30 19:46:24 | cfdiTimbrar | 0.256    | <ax23:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax23:mensaje><ax23:  |
| 2441853 | 2014-07-30 19:46:41 | cfdiTimbrar | 0.238    | <ax23:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax23:mensaje><ax23:  |
| 2441854 | 2014-07-30 19:46:43 | cfdiTimbrar | 0.365    | <ax23:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax23:mensaje><ax23:  |
| 2441855 | 2014-07-30 19:46:45 | cfdiTimbrar | 0.226    | <ax25:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax25:mensaje><ax25:  |
| 2441856 | 2014-07-30 19:46:46 | cfdiTimbrar | 0.247    | <ax25:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax25:mensaje><ax25:  |
| 2441857 | 2014-07-30 19:46:47 | cfdiTimbrar | 0.227    | <ax25:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax25:mensaje><ax25:  |
| 2441863 | 2014-07-30 19:47:12 | cfdiTimbrar | 0.274    | <ax23:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax23:mensaje><ax23:  |
| 2441864 | 2014-07-30 19:47:17 | cfdiTimbrar | 0.233    | <ax25:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax25:mensaje><ax25:  |
| 2441865 | 2014-07-30 19:47:17 | cfdiTimbrar | 0.166    | <ax25:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax25:mensaje><ax25:  |
| 2441867 | 2014-07-30 19:47:32 | cfdiTimbrar | 0.245    | <ax23:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax23:mensaje><ax23:  |
| 2441868 | 2014-07-30 19:47:34 | cfdiTimbrar | 0.220    | <ax25:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax25:mensaje><ax25:  |
| 2441870 | 2014-07-30 19:47:49 | cfdiTimbrar | 0.223    | <ax25:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax25:mensaje><ax25:  |
| 2441871 | 2014-07-30 19:47:50 | cfdiTimbrar | 0.282    | <ax23:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax23:mensaje><ax23:  |
| 2441873 | 2014-07-30 19:47:58 | cfdiTimbrar | 0.370    | <ax25:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax25:mensaje><ax25:  |
| 2441875 | 2014-07-30 19:48:06 | cfdiTimbrar | 0.225    | <ax25:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax25:mensaje><ax25:  |
| 2441878 | 2014-07-30 19:48:14 | cfdiTimbrar | 0.226    | <ax25:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax25:mensaje><ax25:  |
| 2441881 | 2014-07-30 19:48:24 | cfdiTimbrar | 0.200    | <ax23:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax23:mensaje><ax23:  |
| 2441884 | 2014-07-30 19:48:34 | cfdiTimbrar | 0.245    | <ax23:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax23:mensaje><ax23:  |
| 2441886 | 2014-07-30 19:48:41 | cfdiTimbrar | 0.235    | <ax23:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax23:mensaje><ax23:  |
| 2441889 | 2014-07-30 19:48:47 | cfdiTimbrar | 0.253    | <ax23:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax23:mensaje><ax23:  |
